perm_index,abs_tau,signed_tau,adj_matches
7406,0.035243,-0.035243,2
7407,0.031827,0.031827,1
7408,0.049216,0.049216,1
7409,0.019407,0.019407,3
7410,0.039901,-0.039901,1
7411,0.005123,0.005123,2
7412,0.064120,0.064120,4
7413,0.019407,-0.019407,1
7414,0.112560,-0.112560,3
7415,0.081199,0.081199,4
7416,0.039590,0.039590,3
7417,0.034311,-0.034311,1
7418,0.067536,0.067536,3
7419,0.021891,-0.021891,2
7420,0.023444,-0.023444,1
7421,0.022202,0.022202,1
7422,0.154790,0.154790,1
7423,0.069399,-0.069399,2
7424,0.077783,0.077783,2
7425,0.022823,0.022823,3
7426,0.037106,-0.037106,0
7427,0.078404,-0.078404,2
7428,0.034311,-0.034311,3
7429,0.207576,-0.207576,1
7430,0.023444,0.023444,1
7431,0.106660,-0.106660,1
7432,0.110076,-0.110076,3
7433,0.023754,0.023754,1
7434,0.009160,-0.009160,2
7435,0.001087,-0.001087,5
7436,0.058842,0.058842,0
7437,0.011023,-0.011023,3
7438,0.135848,-0.135848,2
7439,0.016302,-0.016302,2
7440,0.091135,-0.091135,1
7441,0.071573,-0.071573,3
7442,0.024375,0.024375,1
7443,0.000155,-0.000155,0
7444,0.008539,-0.008539,2
7445,0.054495,-0.054495,1
7446,0.068468,-0.068468,4
7447,0.003260,0.003260,0
7448,0.045490,-0.045490,4
7449,0.059773,0.059773,2
7450,0.011644,-0.011644,4
7451,0.083683,0.083683,0
7452,0.151374,0.151374,2
7453,0.097966,0.097966,0
7454,0.068468,0.068468,1
7455,0.016302,-0.016302,0
7456,0.065673,0.065673,0
7457,0.106971,-0.106971,4
7458,0.093619,0.093619,0
7459,0.021580,-0.021580,1
7460,0.089272,-0.089272,0
7461,0.068468,0.068468,1
7462,0.129328,-0.129328,2
7463,0.014439,0.014439,0
7464,0.080888,0.080888,3
7465,0.065052,-0.065052,1
7466,0.029033,-0.029033,2
7467,0.032138,-0.032138,2
7468,0.007918,0.007918,3
7469,0.047042,0.047042,1
7470,0.160689,-0.160689,2
7471,0.005123,0.005123,2
7472,0.091756,0.091756,2
7473,0.017544,0.017544,1
7474,0.003881,0.003881,4
7475,0.008850,-0.008850,4
7476,0.023133,-0.023133,2
7477,0.069710,0.069710,1
7478,0.054805,0.054805,0
7479,0.097035,0.097035,3
7480,0.034932,-0.034932,2
7481,0.165347,-0.165347,5
7482,0.118460,0.118460,3
7483,0.026859,0.026859,2
7484,0.065052,0.065052,3
7485,0.049837,-0.049837,3
7486,0.094861,-0.094861,4
7487,0.074678,-0.074678,1
7488,0.007918,-0.007918,2
7489,0.115976,0.115976,2
7490,0.030275,0.030275,1
7491,0.083372,0.083372,1
7492,0.007608,0.007608,1
7493,0.041143,-0.041143,2
7494,0.034622,-0.034622,1
7495,0.015060,0.015060,0
7496,0.076541,-0.076541,2
7497,0.026238,0.026238,3
7498,0.054805,0.054805,1
7499,0.022512,-0.022512,4
7500,0.007297,-0.007297,1
7501,0.063499,-0.063499,1
7502,0.039280,-0.039280,3
7503,0.047353,0.047353,4
7504,0.092998,-0.092998,1
7505,0.050147,-0.050147,0
7506,0.064741,-0.064741,2
7507,0.026859,-0.026859,1
7508,0.011334,0.011334,1
7509,0.002950,-0.002950,4
7510,0.096414,-0.096414,0
7511,0.027791,0.027791,0
7512,0.010402,0.010402,2
7513,0.003881,-0.003881,2
7514,0.062568,-0.062568,1
7515,0.099208,-0.099208,3
7516,0.024996,-0.024996,2
7517,0.039901,-0.039901,0
7518,0.002018,-0.002018,4
7519,0.076851,0.076851,3
7520,0.001708,-0.001708,0
7521,0.073436,-0.073436,3
7522,0.062257,0.062257,0
7523,0.066915,-0.066915,4
7524,0.057600,-0.057600,1
7525,0.086788,0.086788,1
7526,0.048284,0.048284,2
7527,0.034311,-0.034311,3
7528,0.020338,-0.020338,0
7529,0.019407,-0.019407,1
7530,0.063189,0.063189,1
7531,0.125602,-0.125602,0
7532,0.024375,-0.024375,0
7533,0.068778,0.068778,2
7534,0.044558,-0.044558,1
7535,0.017854,0.017854,2
7536,0.091445,0.091445,0
7537,0.147337,0.147337,3
7538,0.018786,-0.018786,0
7539,0.024375,-0.024375,2
7540,0.084925,0.084925,1
7541,0.012576,-0.012576,1
7542,0.029033,-0.029033,0
7543,0.010402,0.010402,2
7544,0.019096,0.019096,0
7545,0.081199,0.081199,1
7546,0.039280,0.039280,2
7547,0.002950,0.002950,0
7548,0.017544,-0.017544,1
7549,0.012886,0.012886,1
7550,0.034001,0.034001,1
7551,0.055426,-0.055426,1
7552,0.119391,-0.119391,4
7553,0.095482,-0.095482,2
7554,0.037106,-0.037106,3
7555,0.052632,0.052632,4
7556,0.087098,0.087098,0
7557,0.038659,-0.038659,3
7558,0.012576,-0.012576,2
7559,0.058221,0.058221,3
7560,0.023444,0.023444,1
7561,0.083372,0.083372,1
7562,0.006986,-0.006986,1
7563,0.046111,0.046111,3
7564,0.097966,0.097966,2
7565,0.023133,0.023133,3
7566,0.043937,-0.043937,3
7567,0.073746,0.073746,3
7568,0.002639,-0.002639,2
7569,0.026859,0.026859,3
7570,0.023444,0.023444,2
7571,0.056358,-0.056358,1
7572,0.021891,0.021891,3
7573,0.065673,0.065673,1
7574,0.056358,-0.056358,1
7575,0.022202,-0.022202,2
7576,0.071573,-0.071573,2
7577,0.061015,0.061015,3
7578,0.030275,-0.030275,2
7579,0.048284,0.048284,2
7580,0.047974,0.047974,2
7581,0.074988,-0.074988,1
7582,0.014128,0.014128,2
7583,0.036175,0.036175,4
7584,0.018165,-0.018165,0
7585,0.027480,-0.027480,2
7586,0.085546,0.085546,0
7587,0.065363,-0.065363,0
7588,0.047042,-0.047042,2
7589,0.094240,0.094240,1
7590,0.041453,-0.041453,0
7591,0.151995,0.151995,2
7592,0.074988,-0.074988,4
7593,0.013507,0.013507,2
7594,0.025928,-0.025928,2
7595,0.018786,-0.018786,0
7596,0.086788,-0.086788,0
7597,0.043937,0.043937,2
7598,0.069710,-0.069710,2
7599,0.045179,0.045179,3
7600,0.157895,-0.157895,1
7601,0.013507,-0.013507,2
7602,0.057600,-0.057600,2
7603,0.050147,0.050147,2
7604,0.006365,-0.006365,1
7605,0.024065,0.024065,2
7606,0.072504,0.072504,3
7607,0.168763,0.168763,1
7608,0.044248,-0.044248,0
7609,0.006986,0.006986,1
7610,0.026238,-0.026238,1
7611,0.058531,0.058531,1
7612,0.006986,0.006986,0
7613,0.083993,0.083993,1
7614,0.069399,0.069399,1
7615,0.041143,-0.041143,3
7616,0.024996,0.024996,3
7617,0.032448,-0.032448,1
7618,0.004813,-0.004813,3
7619,0.004192,0.004192,2
7620,0.040211,-0.040211,2
7621,0.068468,0.068468,2
7622,0.053563,-0.053563,2
7623,0.034311,0.034311,1
7624,0.102003,0.102003,0
7625,0.025928,-0.025928,5
7626,0.051079,0.051079,2
7627,0.083062,0.083062,3
7628,0.066294,-0.066294,4
7629,0.011644,0.011644,5
7630,0.000155,0.000155,0
7631,0.039901,0.039901,0
7632,0.034311,-0.034311,4
7633,0.056979,0.056979,1
7634,0.004813,0.004813,2
7635,0.011334,0.011334,0
7636,0.008229,0.008229,1
7637,0.004502,-0.004502,2
7638,0.028412,0.028412,4
7639,0.068157,0.068157,0
7640,0.044558,0.044558,2
7641,0.105729,-0.105729,2
7642,0.015060,-0.015060,4
7643,0.093619,-0.093619,0
7644,0.014749,-0.014749,1
7645,0.007608,0.007608,3
7646,0.013818,0.013818,5
7647,0.031827,0.031827,1
7648,0.010092,0.010092,1
7649,0.047974,0.047974,3
7650,0.070020,-0.070020,2
7651,0.033690,0.033690,4
7652,0.036796,-0.036796,1
7653,0.002329,0.002329,3
7654,0.015681,-0.015681,2
7655,0.024686,-0.024686,2
7656,0.024686,0.024686,2
7657,0.023754,-0.023754,1
7658,0.045179,0.045179,2
7659,0.026238,-0.026238,2
7660,0.087098,0.087098,1
7661,0.133675,0.133675,4
7662,0.067226,-0.067226,2
7663,0.037417,0.037417,4
7664,0.033380,-0.033380,2
7665,0.044558,-0.044558,1
7666,0.018165,0.018165,3
7667,0.011023,-0.011023,0
7668,0.029343,-0.029343,1
7669,0.070331,-0.070331,1
7670,0.005434,0.005434,5
7671,0.001708,0.001708,2
7672,0.079336,0.079336,0
7673,0.028722,-0.028722,1
7674,0.079646,0.079646,1
7675,0.021270,0.021270,3
7676,0.059773,0.059773,5
7677,0.007918,0.007918,1
7678,0.079957,-0.079957,2
7679,0.053253,0.053253,0
7680,0.037727,-0.037727,2
7681,0.024065,0.024065,2
7682,0.039901,-0.039901,1
7683,0.042074,0.042074,4
7684,0.019096,-0.019096,1
7685,0.016923,-0.016923,5
7686,0.113802,-0.113802,1
7687,0.094861,0.094861,3
7688,0.169073,-0.169073,5
7689,0.022512,-0.022512,3
7690,0.006365,0.006365,0
7691,0.000776,-0.000776,3
7692,0.020959,0.020959,5
7693,0.088340,-0.088340,1
7694,0.021580,0.021580,1
7695,0.007608,0.007608,0
7696,0.006676,-0.006676,4
7697,0.088030,-0.088030,0
7698,0.023754,-0.023754,0
7699,0.074367,-0.074367,4
7700,0.021891,-0.021891,2
7701,0.070331,0.070331,1
7702,0.048905,-0.048905,4
7703,0.000466,0.000466,1
7704,0.049526,0.049526,5
7705,0.035864,-0.035864,1
7706,0.035864,-0.035864,1
7707,0.009160,-0.009160,2
7708,0.061326,-0.061326,1
7709,0.073125,0.073125,2
7710,0.098277,-0.098277,0
7711,0.047353,-0.047353,3
7712,0.023754,0.023754,4
7713,0.102624,-0.102624,6
7714,0.060705,0.060705,3
7715,0.051079,-0.051079,0
7716,0.025617,-0.025617,2
7717,0.017544,-0.017544,1
7718,0.131812,-0.131812,1
7719,0.099208,-0.099208,2
7720,0.012886,-0.012886,2
7721,0.089272,0.089272,0
7722,0.037106,0.037106,1
7723,0.003881,-0.003881,2
7724,0.022512,0.022512,0
7725,0.001708,0.001708,4
7726,0.036175,0.036175,2
7727,0.046732,0.046732,2
7728,0.028722,0.028722,1
7729,0.004502,0.004502,2
7730,0.056668,-0.056668,1
7731,0.027480,0.027480,4
7732,0.063810,0.063810,3
7733,0.003571,0.003571,5
7734,0.004813,-0.004813,1
7735,0.010092,-0.010092,2
7736,0.007918,0.007918,3
7737,0.106039,0.106039,0
7738,0.025617,0.025617,1
7739,0.014128,0.014128,0
7740,0.059463,0.059463,2
7741,0.189877,0.189877,0
7742,0.091756,-0.091756,0
7743,0.069710,0.069710,3
7744,0.096103,0.096103,0
7745,0.072194,0.072194,0
7746,0.013507,-0.013507,2
7747,0.021580,0.021580,1
7748,0.015681,-0.015681,2
7749,0.098898,0.098898,1
7750,0.013197,-0.013197,0
7751,0.023444,-0.023444,2
7752,0.029343,0.029343,1
7753,0.045490,-0.045490,2
7754,0.002329,-0.002329,1
7755,0.020649,0.020649,3
7756,0.059773,0.059773,2
7757,0.055737,-0.055737,6
7758,0.050769,-0.050769,3
7759,0.068157,0.068157,6
7760,0.035864,0.035864,4
7761,0.043316,-0.043316,2
7762,0.001087,-0.001087,3
7763,0.023444,-0.023444,1
7764,0.057289,-0.057289,2
7765,0.015681,-0.015681,1
7766,0.137401,-0.137401,1
7767,0.129638,-0.129638,3
7768,0.053253,0.053253,5
7769,0.023133,0.023133,3
7770,0.028722,-0.028722,1
7771,0.056979,0.056979,5
7772,0.039901,-0.039901,2
7773,0.022512,0.022512,1
7774,0.031206,0.031206,3
7775,0.018165,0.018165,3
7776,0.113492,0.113492,2
7777,0.041764,-0.041764,4
7778,0.008539,0.008539,2
7779,0.082441,-0.082441,2
7780,0.008850,0.008850,4
7781,0.070020,-0.070020,2
7782,0.003260,-0.003260,2
7783,0.138643,0.138643,3
7784,0.055426,0.055426,3
7785,0.002018,-0.002018,1
7786,0.049216,-0.049216,0
7787,0.041764,-0.041764,1
7788,0.015370,-0.015370,1
7789,0.064431,0.064431,1
7790,0.017233,0.017233,1
7791,0.089582,-0.089582,1
7792,0.002018,-0.002018,1
7793,0.083683,0.083683,1
7794,0.006365,0.006365,1
7795,0.025928,-0.025928,2
7796,0.025307,0.025307,3
7797,0.001708,-0.001708,1
7798,0.014439,-0.014439,2
7799,0.051700,-0.051700,2
7800,0.010713,-0.010713,0
7801,0.061636,0.061636,1
7802,0.029033,0.029033,2
7803,0.022512,-0.022512,4
7804,0.045490,0.045490,1
7805,0.042074,-0.042074,1
7806,0.021270,0.021270,2
7807,0.033069,0.033069,3
7808,0.020959,0.020959,0
7809,0.010092,0.010092,3
7810,0.096103,-0.096103,2
7811,0.018475,-0.018475,7
7812,0.004813,0.004813,3
7813,0.020338,0.020338,3
7814,0.098277,0.098277,2
7815,0.005434,-0.005434,2
7816,0.021270,-0.021270,1
7817,0.038348,-0.038348,4
7818,0.187704,-0.187704,1
7819,0.043316,0.043316,2
7820,0.075920,0.075920,0
7821,0.034622,0.034622,4
7822,0.058842,-0.058842,1
7823,0.090514,0.090514,1
7824,0.029033,0.029033,1
7825,0.038348,-0.038348,1
7826,0.002950,0.002950,1
7827,0.092998,-0.092998,1
7828,0.034622,0.034622,1
7829,0.016923,-0.016923,2
7830,0.031517,-0.031517,0
7831,0.029964,-0.029964,1
7832,0.011955,0.011955,2
7833,0.015681,-0.015681,5
7834,0.075920,-0.075920,2
7835,0.018786,0.018786,2
7836,0.058842,-0.058842,2
7837,0.121254,0.121254,6
7838,0.007297,0.007297,4
7839,0.025307,-0.025307,5
7840,0.068157,0.068157,2
7841,0.027791,-0.027791,4
7842,0.038038,0.038038,3
7843,0.021891,0.021891,4
7844,0.019407,0.019407,3
7845,0.001397,-0.001397,2
7846,0.020028,-0.020028,3
7847,0.053563,-0.053563,0
7848,0.072815,-0.072815,1
7849,0.086477,0.086477,1
7850,0.056668,0.056668,0
7851,0.065052,-0.065052,2
7852,0.064120,-0.064120,1
7853,0.023133,0.023133,2
7854,0.227449,-0.227449,3
7855,0.014749,-0.014749,2
7856,0.036175,-0.036175,3
7857,0.065673,0.065673,4
7858,0.079336,0.079336,4
7859,0.014439,-0.014439,2
7860,0.036485,-0.036485,1
7861,0.038038,-0.038038,3
7862,0.067847,0.067847,2
7863,0.002639,0.002639,2
7864,0.075299,0.075299,1
7865,0.002018,-0.002018,1
7866,0.026238,-0.026238,2
7867,0.098587,0.098587,1
7868,0.079957,0.079957,0
7869,0.018786,0.018786,5
7870,0.106039,0.106039,2
7871,0.020028,0.020028,2
7872,0.061636,0.061636,0
7873,0.068468,0.068468,0
7874,0.002950,-0.002950,3
7875,0.012886,-0.012886,0
7876,0.030896,-0.030896,4
7877,0.091135,0.091135,2
7878,0.018165,0.018165,1
7879,0.010402,-0.010402,1
7880,0.031827,-0.031827,0
7881,0.125291,0.125291,2
7882,0.031206,0.031206,5
7883,0.041143,0.041143,1
7884,0.010402,0.010402,0
7885,0.024996,-0.024996,1
7886,0.007918,0.007918,0
7887,0.102934,0.102934,2
7888,0.005123,0.005123,1
7889,0.055116,-0.055116,2
7890,0.015991,0.015991,1
7891,0.108524,-0.108524,5
7892,0.021580,0.021580,3
7893,0.043316,-0.043316,0
7894,0.098587,-0.098587,1
7895,0.094240,0.094240,6
7896,0.032138,0.032138,0
7897,0.013197,-0.013197,2
7898,0.085546,-0.085546,3
7899,0.058531,-0.058531,1
7900,0.050147,0.050147,1
7901,0.012886,-0.012886,3
7902,0.014128,0.014128,5
7903,0.039590,-0.039590,1
7904,0.097035,-0.097035,2
7905,0.000466,0.000466,0
7906,0.007918,0.007918,2
7907,0.018786,-0.018786,1
7908,0.010713,0.010713,3
7909,0.052942,-0.052942,1
7910,0.054805,-0.054805,5
7911,0.109766,-0.109766,0
7912,0.074988,0.074988,3
7913,0.008539,0.008539,1
7914,0.055426,-0.055426,3
7915,0.114113,-0.114113,1
7916,0.035864,0.035864,4
7917,0.070641,-0.070641,3
7918,0.039280,0.039280,3
7919,0.031517,0.031517,4
7920,0.043006,0.043006,2
7921,0.076851,-0.076851,1
7922,0.046421,-0.046421,2
7923,0.108213,0.108213,3
7924,0.072815,0.072815,2
7925,0.026859,0.026859,2
7926,0.003571,-0.003571,1
7927,0.069710,-0.069710,4
7928,0.077472,0.077472,2
7929,0.018475,-0.018475,2
7930,0.009471,0.009471,1
7931,0.065363,0.065363,6
7932,0.021580,-0.021580,2
7933,0.014749,-0.014749,4
7934,0.111939,-0.111939,0
7935,0.086477,0.086477,1
7936,0.005434,-0.005434,0
7937,0.047663,-0.047663,2
7938,0.098898,-0.098898,3
7939,0.047353,0.047353,1
7940,0.098277,0.098277,1
7941,0.077472,-0.077472,4
7942,0.097345,0.097345,0
7943,0.050769,0.050769,4
7944,0.049837,-0.049837,2
7945,0.020028,-0.020028,1
7946,0.034001,-0.034001,1
7947,0.022202,-0.022202,2
7948,0.001708,0.001708,2
7949,0.002639,0.002639,5
7950,0.004502,-0.004502,2
7951,0.019096,-0.019096,3
7952,0.081509,0.081509,1
7953,0.054495,-0.054495,3
7954,0.033690,0.033690,0
7955,0.022823,0.022823,3
7956,0.043937,0.043937,2
7957,0.003571,0.003571,5
7958,0.052942,0.052942,4
7959,0.001397,0.001397,3
7960,0.050458,0.050458,2
7961,0.066294,-0.066294,1
7962,0.056358,0.056358,2
7963,0.021580,0.021580,1
7964,0.092998,-0.092998,1
7965,0.027480,-0.027480,1
7966,0.014749,0.014749,0
7967,0.050458,-0.050458,2
7968,0.100450,-0.100450,1
7969,0.023444,0.023444,0
7970,0.044869,-0.044869,2
7971,0.070020,-0.070020,1
7972,0.139575,-0.139575,2
7973,0.019407,-0.019407,3
7974,0.088961,0.088961,1
7975,0.024375,-0.024375,1
7976,0.068778,-0.068778,1
7977,0.035243,-0.035243,1
7978,0.056979,-0.056979,4
7979,0.029654,-0.029654,2
7980,0.001087,0.001087,4
7981,0.025617,-0.025617,2
7982,0.001397,-0.001397,3
7983,0.014439,-0.014439,1
7984,0.026238,-0.026238,2
7985,0.101071,0.101071,2
7986,0.012576,-0.012576,3
7987,0.056047,0.056047,1
7988,0.062257,-0.062257,3
7989,0.096414,0.096414,3
7990,0.032759,-0.032759,1
7991,0.032448,-0.032448,1
7992,0.037727,0.037727,4
7993,0.036175,0.036175,1
7994,0.023133,-0.023133,0
7995,0.019407,0.019407,2
7996,0.115355,0.115355,2
7997,0.012265,-0.012265,3
7998,0.033069,0.033069,4
7999,0.027480,0.027480,4
8000,0.047042,0.047042,2
8001,0.052632,-0.052632,2
8002,0.019407,-0.019407,1
8003,0.037727,-0.037727,1
8004,0.089582,0.089582,6
8005,0.076851,0.076851,4
8006,0.103555,0.103555,2
8007,0.020028,-0.020028,3
8008,0.066294,0.066294,3
8009,0.084925,-0.084925,3
8010,0.014749,-0.014749,2
8011,0.071573,0.071573,1
8012,0.014128,0.014128,2
8013,0.030896,-0.030896,2
8014,0.067226,-0.067226,4
8015,0.147337,-0.147337,1
8016,0.126844,0.126844,4
8017,0.056979,0.056979,3
8018,0.000466,-0.000466,0
8019,0.017544,-0.017544,0
8020,0.022512,0.022512,3
8021,0.068778,0.068778,1
8022,0.007297,-0.007297,3
8023,0.041764,0.041764,2
8024,0.027480,0.027480,1
8025,0.016923,0.016923,2
8026,0.007918,-0.007918,2
8027,0.044869,0.044869,4
8028,0.065052,0.065052,1
8029,0.069089,-0.069089,1
8030,0.022202,0.022202,2
8031,0.120012,0.120012,3
8032,0.040832,-0.040832,3
8033,0.020338,-0.020338,3
8034,0.043316,0.043316,3
8035,0.009781,0.009781,3
8036,0.035864,-0.035864,2
8037,0.029654,0.029654,3
8038,0.097035,0.097035,3
8039,0.032138,-0.032138,1
8040,0.049216,-0.049216,1
8041,0.003260,0.003260,1
8042,0.015681,-0.015681,0
8043,0.014128,0.014128,2
8044,0.003881,-0.003881,3
8045,0.034622,-0.034622,0
8046,0.079957,0.079957,1
8047,0.036175,-0.036175,1
8048,0.010092,-0.010092,3
8049,0.055426,-0.055426,2
8050,0.085546,-0.085546,1
8051,0.113181,0.113181,5
8052,0.054495,0.054495,2
8053,0.070641,-0.070641,1
8054,0.100140,0.100140,1
8055,0.151063,-0.151063,2
8056,0.017233,0.017233,2
8057,0.024686,-0.024686,3
8058,0.033380,-0.033380,1
8059,0.048595,-0.048595,4
8060,0.044558,-0.044558,3
8061,0.063189,0.063189,1
8062,0.036175,-0.036175,0
8063,0.050458,0.050458,3
8064,0.035553,0.035553,0
8065,0.009781,0.009781,3
8066,0.077162,0.077162,3
8067,0.016302,0.016302,5
8068,0.036485,0.036485,2
8069,0.043006,0.043006,2
8070,0.045179,0.045179,1
8071,0.001087,0.001087,4
8072,0.084614,-0.084614,2
8073,0.055426,0.055426,2
8074,0.007608,0.007608,0
8075,0.057600,-0.057600,1
8076,0.066915,0.066915,1
8077,0.031827,-0.031827,2
8078,0.033380,0.033380,1
8079,0.025617,-0.025617,3
8080,0.123739,0.123739,2
8081,0.071573,0.071573,3
8082,0.015370,0.015370,1
8083,0.026859,0.026859,2
8084,0.029964,-0.029964,4
8085,0.043316,0.043316,2
8086,0.100761,-0.100761,2
8087,0.109145,-0.109145,3
8088,0.023444,-0.023444,3
8089,0.113181,0.113181,3
8090,0.007608,-0.007608,2
8091,0.076541,-0.076541,1
8092,0.007608,0.007608,1
8093,0.043316,0.043316,1
8094,0.004813,0.004813,1
8095,0.085235,0.085235,1
8096,0.016923,0.016923,1
8097,0.022202,-0.022202,2
8098,0.124049,-0.124049,3
8099,0.005123,0.005123,0
8100,0.007918,-0.007918,5
8101,0.081199,-0.081199,3
8102,0.008229,0.008229,1
8103,0.035553,-0.035553,0
8104,0.062257,-0.062257,2
8105,0.123739,0.123739,1
8106,0.078404,-0.078404,3
8107,0.055116,0.055116,1
8108,0.031827,0.031827,1
8109,0.034311,0.034311,2
8110,0.043006,0.043006,4
8111,0.043627,-0.043627,1
8112,0.036175,-0.036175,4
8113,0.111629,0.111629,4
8114,0.040832,0.040832,4
8115,0.075920,0.075920,4
8116,0.062257,0.062257,2
8117,0.029033,-0.029033,2
8118,0.057910,-0.057910,0
8119,0.135227,-0.135227,2
8120,0.186151,0.186151,2
8121,0.111008,-0.111008,2
8122,0.087098,0.087098,2
8123,0.127465,-0.127465,2
8124,0.032759,-0.032759,2
8125,0.005434,-0.005434,1
8126,0.029654,-0.029654,2
8127,0.008229,0.008229,1
8128,0.083372,0.083372,4
8129,0.001087,0.001087,1
8130,0.095172,0.095172,0
8131,0.050769,0.050769,1
8132,0.008539,-0.008539,2
8133,0.098277,-0.098277,4
8134,0.036175,0.036175,1
8135,0.165036,0.165036,4
8136,0.006365,-0.006365,2
8137,0.008539,0.008539,3
8138,0.077162,0.077162,0
8139,0.029964,-0.029964,4
8140,0.038659,0.038659,4
8141,0.011334,0.011334,3
8142,0.082751,0.082751,1
8143,0.043937,-0.043937,2
8144,0.034622,-0.034622,3
8145,0.094240,0.094240,0
8146,0.043316,0.043316,1
8147,0.061947,-0.061947,3
8148,0.029654,-0.029654,2
8149,0.077162,-0.077162,2
8150,0.034622,-0.034622,0
8151,0.002639,-0.002639,3
8152,0.000776,-0.000776,1
8153,0.005123,-0.005123,1
8154,0.047353,0.047353,3
8155,0.003571,0.003571,5
8156,0.034622,0.034622,4
8157,0.002018,0.002018,2
8158,0.038659,-0.038659,2
8159,0.018475,0.018475,3
8160,0.094861,-0.094861,3
8161,0.004192,-0.004192,0
8162,0.065052,-0.065052,2
8163,0.115044,-0.115044,1
8164,0.029654,0.029654,3
8165,0.069399,-0.069399,1
8166,0.090514,0.090514,2
8167,0.014128,0.014128,1
8168,0.118460,-0.118460,0
8169,0.077783,0.077783,1
8170,0.056668,-0.056668,4
8171,0.029964,-0.029964,5
8172,0.066915,-0.066915,0
8173,0.067226,0.067226,4
8174,0.025307,0.025307,4
8175,0.024065,-0.024065,1
8176,0.145474,-0.145474,1
8177,0.062257,-0.062257,3
8178,0.075299,-0.075299,0
8179,0.002018,0.002018,2
8180,0.054495,-0.054495,1
8181,0.039590,-0.039590,1
8182,0.047974,-0.047974,2
8183,0.085235,-0.085235,1
8184,0.189567,0.189567,0
8185,0.017544,0.017544,4
8186,0.046421,0.046421,1
8187,0.095793,-0.095793,3
8188,0.021580,0.021580,3
8189,0.040211,-0.040211,3
8190,0.066605,-0.066605,0
8191,0.088651,0.088651,1
8192,0.013507,-0.013507,0
8193,0.038038,0.038038,2
8194,0.046421,-0.046421,1
8195,0.039901,0.039901,2
8196,0.022823,-0.022823,0
8197,0.076230,0.076230,3
8198,0.134296,0.134296,3
8199,0.006365,0.006365,0
8200,0.032138,0.032138,2
8201,0.098587,0.098587,2
8202,0.010713,-0.010713,6
8203,0.025928,-0.025928,3
8204,0.041453,0.041453,5
8205,0.083372,0.083372,2
8206,0.104797,-0.104797,1
8207,0.007297,-0.007297,0
8208,0.020028,0.020028,2
8209,0.020028,0.020028,2
8210,0.003571,-0.003571,3
8211,0.011644,0.011644,4
8212,0.011334,-0.011334,2
8213,0.075299,0.075299,1
8214,0.097035,0.097035,2
8215,0.004192,0.004192,1
8216,0.004813,0.004813,1
8217,0.054495,0.054495,2
8218,0.033069,-0.033069,1
8219,0.006365,-0.006365,3
8220,0.014128,0.014128,3
8221,0.024065,-0.024065,0
8222,0.000776,-0.000776,3
8223,0.044558,0.044558,1
8224,0.015681,-0.015681,0
8225,0.021580,0.021580,3
8226,0.050769,0.050769,1
8227,0.030275,0.030275,1
8228,0.012265,0.012265,2
8229,0.073746,-0.073746,2
8230,0.010402,0.010402,1
8231,0.077162,0.077162,1
8232,0.012576,0.012576,0
8233,0.001397,0.001397,3
8234,0.020028,-0.020028,0
8235,0.053874,-0.053874,0
8236,0.035864,-0.035864,1
8237,0.016612,0.016612,4
8238,0.067847,0.067847,1
8239,0.080267,-0.080267,2
8240,0.013818,-0.013818,2
8241,0.004502,0.004502,2
8242,0.030896,-0.030896,5
8243,0.026859,0.026859,1
8244,0.061015,0.061015,1
8245,0.111629,-0.111629,0
8246,0.131191,0.131191,1
8247,0.015060,0.015060,2
8248,0.022202,-0.022202,0
8249,0.060705,-0.060705,1
8250,0.041143,0.041143,4
8251,0.087719,0.087719,2
8252,0.029654,0.029654,2
8253,0.114734,-0.114734,2
8254,0.048284,-0.048284,1
8255,0.189567,0.189567,4
8256,0.063810,-0.063810,4
8257,0.042074,0.042074,4
8258,0.017544,-0.017544,2
8259,0.068157,0.068157,1
8260,0.101692,-0.101692,2
8261,0.070020,-0.070020,0
8262,0.020959,0.020959,1
8263,0.084304,0.084304,1
8264,0.020959,-0.020959,4
8265,0.057600,0.057600,4
8266,0.023444,0.023444,0
8267,0.016302,0.016302,2
8268,0.014128,-0.014128,0
8269,0.039590,-0.039590,4
8270,0.115044,0.115044,1
8271,0.053563,-0.053563,2
8272,0.005123,0.005123,0
8273,0.109766,0.109766,2
8274,0.003260,-0.003260,1
8275,0.056358,-0.056358,1
8276,0.001087,-0.001087,3
8277,0.042695,-0.042695,1
8278,0.080267,-0.080267,1
8279,0.020959,-0.020959,0
8280,0.032759,0.032759,3
8281,0.048905,-0.048905,0
8282,0.058531,0.058531,4
8283,0.086477,0.086477,4
8284,0.012265,0.012265,1
8285,0.004813,0.004813,3
8286,0.058531,0.058531,0
8287,0.074678,-0.074678,2
8288,0.063189,-0.063189,2
8289,0.123428,0.123428,3
8290,0.022823,-0.022823,2
8291,0.144853,-0.144853,2
8292,0.010402,-0.010402,2
8293,0.011023,-0.011023,3
8294,0.017544,0.017544,2
8295,0.022202,0.022202,1
8296,0.024065,0.024065,3
8297,0.039901,0.039901,1
8298,0.057600,-0.057600,5
8299,0.030585,0.030585,4
8300,0.005123,-0.005123,1
8301,0.006055,0.006055,3
8302,0.037417,0.037417,3
8303,0.046421,-0.046421,0
8304,0.066915,-0.066915,2
8305,0.054495,-0.054495,4
8306,0.021891,-0.021891,5
8307,0.077783,0.077783,2
