surah	verse	surah_name_translit	source	peak_keyword_context	char_pos	confidence	snippet_verbatim
20	2	Ta Ha	biqai-nazm-al-durar	غرض	5058056	MEDIUM	~الصلاة السلام وتسليتة، حتى لا يشق عليه لددهم، فتضمنت سورة طه من هذا الغرض بشارته بقوله {ما أنزلنا عليك القرآن لتشقى} [طه: 2] وتأنيسه بقصة موسى عليه السلام وما كان من حال بني إسرائيل وانتهاء أمر فرعون ومكابدة موسى عليه السلام لرد فرعو
20	8	Ta Ha	biqai-nazm-al-durar	المقصود	612141	MEDIUM	والسماوات العلى * الرحمن على العرش استوى} [طه: 2-5]- إلى قوله {الله # PageV03P012 # لا إله إلا هو له الأسماء الحسنى*} [طه: 8] هذا التوحيد وإظهاره هو كان يومئذ المقصود الأول وذلك قبل إسلام عمر بن الخطاب رضي الله تعالى عنه وعمر موفي أرب
20	25	Ta Ha	biqai-nazm-al-durar	غاية	9752712	MEDIUM	وجليل وعده الكريم له في قوله {ولسوف يعطيك ربك فترضى} [الضحى: 5] وفضل حال ابتداء {ألم نشرح} على تقدم سؤال {رب اشرح} [طه: 25] إلى ما أشارت إليه آي السورتين من خصائصه الجليلة، وذلك أعلى مقام يناله أحد ممن ذكر، فوقع تعقيب - ذلك بسورة #
20	52	Ta Ha	biqai-nazm-al-durar	غاية	108278	MEDIUM	{قل إنما العلم عند الله} [الملك: 26] وعن المنقطع كونه بحسب إحاطته بالكائن وسبحانه من النسيان {لا يضل ربي ولا ينسى} [طه: 52] وعن الأتي بما هو الحق الواقع {فلنقصن عليهم بعلم وما كنا غائبين * والوزن يومئذ الحق} [الأعراف: 7، 8] والمبين ا
20	84	Ta Ha	biqai-nazm-al-durar	مقصود	9302329	MEDIUM	لات بالنسبة إليك وإلى إخوانك من الأنبياء عليهم الصلاة والسلام كما قال موسى عليه الصلاة والسلام: {وعجلت إليك رب لترضى} [طه: 84] # PageV21P099 # لأنها من النفس اللوامة التي تلوم على ترك المبادرة إلى أفعال الخير فغيرها من أفعال المطمئنة أك
20	85	Ta Ha	biqai-nazm-al-durar	غاية	356598	MEDIUM	أن الاتخاذ في بعض زمن البعد فقال: من بعده أي بعد مفارقة موسى لكم إلى الطور كما في الآية الأخرى # {فتنا قومك من بعدك} [طه: 85] ) وأنتم) أي والحال أنكم) ظالمون) أي لم تزعموا أنه إلهكم على جهل منكم بل بعد مجيء البينات إليكم أن إلهكم إنما
20	114	Ta Ha	biqai-nazm-al-durar	غاية	5706984	MEDIUM	وعى شيئا غاية الوعي حفظه كل الحفظ، انظر إلى قوله تعالى {ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما} [طه: 114] {لا تحرك به لسانك لتعجل به} [القيامة: 16] . # ولما كان السياق في هذه السورة للتحذير، قال معللا للجملة التي قبل
21	6	al-Anbiya	biqai-nazm-al-durar	مقصود	5058934	MEDIUM	أنه سبحانه قد سبقت سنته بإهلاك من لم يكن منه الإيمان من متقدمي القرون وسالفي الأمم # {ما آمنت قبلهم من قرية أهلكناها} [الأنبياء: 6] وفي قوله {أفهم يؤمنون} [الأنبياء: 6] تعزية لرسول الله صلى الله عليه وسلم في أمر قريش ومن قبل ما الكلام
21	9	al-Anbiya	biqai-nazm-al-durar	مقصود	5059343	MEDIUM	ض لله سبحانه والصبر علىلابتلاء وهو من مقصود السورة، وفي قوله {ثم صدقناهم الوعد فأنجيناهم ومن نشاء وأهلكنا المسرفين} [الأنبياء: 9] إجمال لما فسره النصف الأخير من هذه السورة من تخليص الرسل عليهم السلام من قومهم وإهلاك من أسرف وأفك ولم ي
21	23	al-Anbiya	biqai-nazm-al-durar	غاية	1684528	MEDIUM	~عليه شيء # PageV05P374 # ولا يقبح منه شيء، بل له أن يعذب الطائع وينعم العاصي، ويفعل ويقول ما يشاء {لا يسأل عما يفعل} [الأنبياء: 23] أحل هؤلاء المعذورين محل الرجاء إيذانا بأن ترك الهجرة في غاية الخطر فقال: {عسى الله} أي المرجو والخليق ~
21	29	al-Anbiya	biqai-nazm-al-durar	غاية	2295865	MEDIUM	متهم فليسوا ممن يخوف، ويزيد ذلك وضوحا قوله تعالى: {ومن يقل منهم إني إله من دونه فذلك نجزيه جهنم كذلك نجزي الظالمين} [الأنبياء: 29] ولا إنذار أعظم من ذلك، وإن عيسى عليه السلام من هذه الأمة وممن شملته الآيات الدالة على عموم الرسالة بغير
21	43	al-Anbiya	biqai-nazm-al-durar	غاية	8962364	MEDIUM	نا أم كان الذي عذب من كذب الرسل سوانا أم لكم جند يصار إليه ينصركم دوننا كما قال تعالى {أم لهم آلهة تمنعهم من دوننا} [الأنبياء: 43] ولكنه أخرجه مخرج الاستفهام عن تعيين الجند تعريفا بأنهم لغاية جهلهم اعتقدوا أن لهم من أجناد الأرض أو ا
21	51	al-Anbiya	biqai-nazm-al-durar	مقصود	5059571	MEDIUM	ف وأفك ولم يؤمن، وفي ذكر تخليص الرسل وتأييدهم الذي ms2962 تضمنه النصف الأخير من لدن قوله {ولقد ءاتينا إبراهيم رشده} [الأنبياء: 51] إلى آخر السورة كمال الغرض المتقدم من التأنيس وملاءمة ما تضمنته سورة طه وتفسير لمجمل {وكم أهلكنا قبلهم م
21	104	al-Anbiya	biqai-nazm-al-durar	غاية	1039223	MEDIUM	ى أعلم أن ذلك يكون ستة آلاف # PageV04P145 # سنة وأنها كما بنيت في ستة أيام تهدم في ستة أيام {كما بدأنا أول خلق نعيده} [الأنبياء: 104] ، فيكون ذلك تسعة أيام؛ ويكون مجيئه في اليوم العاشر الذي هو يوم عاشوراء ذلك اليوم الذي تكرر مجيء أمره ف
22	39	al-Hajj	biqai-nazm-al-durar	مقصود	752546	MEDIUM	فهمهما لينزل كل من القلب في محله ويختص النية في كل واحد على وجهه وقد كان من أول منزلة آي القتال {أذن للذين يقاتلون} [الحج: 39] فكان الأول إذنا لمن شأنه المدافعة عن الدين بداعية من نفسه من نحو ما كانت الصلاة قبل الفرض واقعة من الأولين
22	40	al-Hajj	biqai-nazm-al-durar	المقصود	3026667	MEDIUM	رين، ومن كان معه نصر، ومن كان عليه خذل وأخذ وقسر {كتب الله لأغلبن أنا ورسلي} [المجادلة: 21] # {ولينصرن الله من ينصره} [الحج: 40] {والعاقبة للمتقين} [القصص: 128] وإن كانت الحرب سجالا. # ولما أشار ختم الآية قتالهم إن أصروا، وكان التقدير:
23	23	al-Muminun	biqai-nazm-al-durar	المقصود	2679199	MEDIUM	اف عليكم} في الدنيا والآخرة، ولعلة قال هنا: {عذاب يوم عظيم*} وفي هود {أليم} [هود: 26] وقال في المؤمنون {أفلا تتقون} [المؤمنون: 23] لأن ترتيب السور الثلاث - وإن كان الصحيح أنه باجتهاد الصحابة رضي الله عنهم - فلعله جاء على ترتيبها في ال
23	60	al-Muminun	biqai-nazm-al-durar	غاية	9788949	MEDIUM	حياء منه لكونه يرى أنه ما قام بحق السيد على ما ينبغي كما قال تعالى: {يؤتون ما آتوا وقلوبهم وجلة أنهم إلى ربهم راجعون} [المؤمنون: 60] قال القشيري: ويقال: الإخلاص تصفية العمل من الخلل، وقال الرازي: الإخلاص النية الصافية لأن النية دائمة،
23	100	al-Muminun	biqai-nazm-al-durar	غاية	6215228	MEDIUM	ع الكمال الذي كتبه في كتابه الذي كان يخبر به الدنيا {إلى يوم البعث} كما قال تعالى: {ومن ورائهم برزخ إلى يوم يبعثون} [المؤمنون: 100] وأما تعيين مدة اللبث فأخفاه عن عباده، ولما أعلم القرآن أن غاية البرزخ البعث، وصدق في إخباره، سببوا ع
23	107	al-Muminun	biqai-nazm-al-durar	غاية	4831707	MEDIUM	حد منهم غير ما عنده سواء كان في الفردوس أو فيما دونه، وهو تعريض بالكفرة في أنهم يصطرخون في النار {ربنا أخرجنا منها} [المؤمنون: 107] وذلك عكس ما كان في الدنيا من ركون الكفار إليها، ومحبتهم في طول البقاء فيها، وعزوف المؤمنين عنها، وشوقه
24	22	al-Nur	biqai-nazm-al-durar	غرض	199970	MEDIUM	من حكم العدل نحو قوله تعالى: {ولا يأتل أولو الفضل منكم والسعة أن يؤتوا أولي القربى والمساكين والمهاجرين في سبيل الله} [النور: 22] إلى تمام ما لا تحصل السلامة إلا به من النهي عما زاد على الكفاف والبلغة في الدنيا الذي به يصح العمل بالحك
24	47	al-Nur	biqai-nazm-al-durar	غرض	8711257	MEDIUM	] {من الذين قالوا آمنا بأفواههم ولم تؤمن قلوبهم} [المائدة: 41] {ويقولون آمنا بالله والرسول وأطعنا ثم يتولى فريق منهم} [النور: 47] وبمجموع هذا استجمعوا اللعنة والغضب فقيل للمؤمنين: {يا أيها الذين آمنوا لم تقولون ما لا تفعلون} [الصف: 2]
25	1	al-Furqan	biqai-nazm-al-durar	غاية	2295386	MEDIUM	ر أبو عمر وهو متروك، ويؤيد عموم هذه الآية في تناولها الملائكة عليهم ms1342 السلام قوله تعالى {ليكون للعالمين نذيرا} [الفرقان: 1] وإذا # PageV07P063 # تأملت سياق الآيات التي بعدها مع آخر السورة التي قبلها قطعت بذلك # {لينذر من كان حيا} [
26	4	al-Shuara	biqai-nazm-al-durar	غاية	2336911	MEDIUM	م أي آية، كانت تلجئهم وتضطرهم إليه في آن واحد كما قال تعالى # {إن نشأ ننزل عليهم من السماء آية فظلت أعناقهم لها خاضعين} [الشعراء: 4] ولكنه لا يسأل ذلك إلا بالتدريج كما يشير إليه صيغة التفعيل في قراءة غيره المذكرة # PageV07P103 # بأن آية
26	54	al-Shuara	biqai-nazm-al-durar	المقصود	3051150	MEDIUM	قول فرعون بعد أن سار # PageV08P301 # بنو إسرائيل زمانا أقله ليلة وبعض يوم كما حكاه الله عنهم # {إن هؤلاء لشرذمة قليلون} [الشعراء: 54] على أن البغوي قد نقل في تفسير قوله تعالى {يرونهم مثليهم رأي العين} [آل عمران: 13] أن جماعة من اليهود ح
26	208	al-Shuara	biqai-nazm-al-durar	المقصود	5066377	MEDIUM	دين: {أهلكناها} أي على كثرتهم {وكم أهلكنا من القرون من بعد نوح} [الإسراء: 17] ، {وما أهلكنا من قرية إلا لها منذرون} [الشعراء: 208] ، {وما كنا معذبين حتى نبعث رسولا} [الإسراء: 15] «وما من ms2966 الأنبياء # PageV12P388 # نبي إلا أعطي من
26	227	al-Shuara	biqai-nazm-al-durar	مقصود	6222466	MEDIUM	على الظالم والعود بالفضل على المحسن كذلك يأتي وهو صاغرون، ويحشرون وهو داخرون، {وسيعلم الذين ظلموا أي منقلب ينقلبون} [الشعراء: 227] ، فقد انعطف آخرها على أولها عطف الحبيب على الحبيب، واتصل به اتصال القريب بالقريب، والتحم التحام النسيب
27	40	al-Naml	biqai-nazm-al-durar	غاية	8749979	MEDIUM	ء عن علم مستفاد من قوة، وإلا لقال: علمه كثير العلم. {قال الذي عنده علم من الكتاب أنا آتيك به قبل أن يرتد إليك طرفك} [النمل: 40] قوة مستفادة من علم، والظاهر كما هو ظاهر قوله تعالى: {جاعل الذين اتبعوك فوق الذين كفروا إلى يوم القيامة}
28	88	al-Qasas	biqai-nazm-al-durar	غاية	9959918	MEDIUM	غيرها، فالكل بالنسبة إليه عدم {إنك ميت وإنهم ميتون} [الزمر: 30] {كل من عليها فان} [الرحمن: 26] {كل شيء هالك إلا وجهه} [القصص: 88] هذا مراده بدليل سابقه ولاحقه فلا شبهة فيه لأهل الوحدة عليهم الخزي واللعنة، قال: والوحدة # PageV22P370 #
28	128	al-Qasas	biqai-nazm-al-durar	المقصود	3026697	MEDIUM	عليه خذل وأخذ وقسر {كتب الله لأغلبن أنا ورسلي} [المجادلة: 21] # {ولينصرن الله من ينصره} [الحج: 40] {والعاقبة للمتقين} [القصص: 128] وإن كانت الحرب سجالا. # ولما أشار ختم الآية قتالهم إن أصروا، وكان التقدير: فأقدموا عليهم حيثما عادوكم إ
29	2	al-Ankabut	biqai-nazm-al-durar	مقصود	7991774	MEDIUM	رائطها وأركانها وحدودها لتكون بينة على الباطن وحجة شاهدة له) الم أحسب الناس أن يتركوا أن يقولوا آمنا وهم لا يفتنون) [العنكبوت: 2] فحاصل مقصودها مراقبة النبي (صلى الله عليه وسلم) في الأدب مغعه لأتها أول المفصل الذي هو ملخص # PageV18P34
29	20	al-Ankabut	biqai-nazm-al-durar	مقصود	9962016	MEDIUM	ود الكتاب العزيز بجملته عاد الأمر إلى ما كان، وأشعر العالم بحالهم من ترددهم بين عدمين {ثم الله ينشىء النشأة الآخرة} [العنكبوت: 20] فوجودهم منه سبحانه وتعالى وبقاؤهم به وهم وجميع ما يصدر عنهم من أقوالهم وأفعالهم # PageV22P372 # كل ذلك
29	25	al-Ankabut	biqai-nazm-al-durar	المقصود	34935	MEDIUM	ودة بأوثانهم وقال تعالى) إنما اتخذتم من دون الله أوثانا مودة بينكم في الحياة الدنيا ثم يوم القيامة يكفر بعضكم ببعض) [العنكبوت: 25] الآية، فابتدأ سبحانه وتعالى ترتيل الأمة بإصلاح المعاد الأهم لأن عليه يصلح أمر الدنيا، من استقل بآخرته ك
29	64	al-Ankabut	biqai-nazm-al-durar	مقصود	9962583	MEDIUM	يكن له كفوا أحد} هو الموجود الحق، وكلامه الصدق، {وما هذه الحياة الدنيا إلا لهو ولعب والدار الآخرة خير للذين يتقون} [العنكبوت: 64] فطوبى لمن استوضح آي كتاب الله، وأتى الأمر من بابه وعرف نفسه ودنياه، وأجاب داعي الله ولم ير فاعلا في الو
29	69	al-Ankabut	biqai-nazm-al-durar	غاية	3468543	MEDIUM	لحسن من الجزاء {وزيادة} أي عظيمة من فضل الله فالناس: مزيد خرجت هدايته من الجهاد {والذين جاهدوا فينا لنهدينهم سبلنا} [العنكبوت: 69] ، ومراد خرجت هدايته من المشيئة، فالدعوة إلى الجنة بالبيان عامة، والهداية إلى الصراط خاصة لأنها الطريق إ
30	8	al-Rum	biqai-nazm-al-durar	مقصود	2239802	MEDIUM	كون إلى مجرد الهوى والإعراض عن الأدلة التي هي أظهر من ساطع الضياء، وهذه الآية نظير آية الروم {أولم يتفكروا في أنفسهم} [الروم: 8] أي كيف خلقهم الله من طين، وسلط بعضهم على بعض بالظلم والعدوان، وجعل لهم آجالا فاوت بينها وساوى في ذلك بين
30	18	al-Rum	biqai-nazm-al-durar	غاية	74012	MEDIUM	P131 # العرش ومن حوله يسبحون بحمد ربهم} [غافر: 7] وذلك المثل الأعلى لإحاطته اسمه الحمد {وله الحمد في السماوات والأرض} [الروم: 18] وأحمده أنهاه وأدناه إلى الله تعالى بحيث لا يكون بينه وبين الله تعالى واسطة، فلذلك ما استحق أكمل الخلق وأ
30	27	al-Rum	biqai-nazm-al-durar	غاية	73855	MEDIUM	، فتكون تلك الغاية مثلا أعلى كالسماوات والأرض فيما يحس والعرش والكرسي فيما يعلم {وله المثل الأعلى في السماوات والأرض} [الروم: 27] {الذين يحملون # PageV01P131 # العرش ومن حوله يسبحون بحمد ربهم} [غافر: 7] وذلك المثل الأعلى لإحاطته اسمه
30	60	al-Rum	biqai-nazm-al-durar	غرض	7328180	MEDIUM	وا عنا بل لمن نكن ندعو من قبل شيئا} [غافر: 74] ثم صبر تعالى نبيه (صلى الله عليه وسلم) بقوله: # {فاصبر إن وعد الله حق} [الروم: 60] ثم أعاد تنبيههم فقال تعالى: (أفلم يسيروا في الأرض (إلى ختم السورة، ولم ms4298 يقع من هذا التنبيه الذي دارت
31	18	Luqman	biqai-nazm-al-durar	مقصود	9451871	MEDIUM	، ومنه قوله سبحانه {لئن أشركت ليحبطن عملك} [الزمر: 65] و {لا تدع مع الله إلها آخر} [ص: 88] و {لا تمش في الأرض مرحا} [لقمان: 18] وهو كثير، وبسط هذا الضرب لا يلائم مقصودنا في هذا التعليق، لما دخل عليه صلى الله عليه وسلم ابن أم مكتوم س
31	26	Luqman	biqai-nazm-al-durar	مقصود	4833865	MEDIUM	أن يجعلوا الواو للحال فيجعلوا النفاد مقيدا بذلك، وأما سورة لقمان فاقتضى سياقها في تأسيس ما فيها على {الغني الحميد} [لقمان: 26] ومقصودها أن يكون التعبير فيها بغير ما ههنا، فما في كل سورة أبلغ بالنسبة إلى سياقه، مع أنه ليس في إفصاح واح
33	10	al-Ahzab	biqai-nazm-al-durar	مقصود	9900271	MEDIUM	غون ربعهم ولا مدد لهم ممن حولهم ولا ناصر إلا الله، بل جاءتهم الأعداء - كما قال الله تعالى: {من فوقهم ومن أسفل منهم} [الأحزاب: 10] {وما زادهم إلا إيمانا وتسليما} [الأحزاب: 22] وإلى هذا أيضا أشار بلوغ عدد كلمات النصر خطيها واصطلاحيها
33	11	al-Ahzab	biqai-nazm-al-durar	غاية	10020181	MEDIUM	ن الموسوس يكرر ما ينفثه في القلب ويؤكده في خفاء ليقبل، ومصدره بالكسر كالزلزال كما قال تعالى: {وزلزلوا زلزالا شديدا} [الأحزاب: 11] وكل مضاعف من الزلزلة والرضرضة معناه متكرر، والموسوس من ms5884 # PageV22P430 # الجن يجري من ابن آدم مجرى
33	22	al-Ahzab	biqai-nazm-al-durar	مقصود	9900318	MEDIUM	الله، بل جاءتهم الأعداء - كما قال الله تعالى: {من فوقهم ومن أسفل منهم} [الأحزاب: 10] {وما زادهم إلا إيمانا وتسليما} [الأحزاب: 22] وإلى هذا أيضا أشار بلوغ عدد كلمات النصر خطيها واصطلاحيها ظاهرها ومستترها إلى عدد كلمات الكافرون الخطية،
33	43	al-Ahzab	biqai-nazm-al-durar	المقصود	9700736	MEDIUM	ق من وفق من أمة محمد صلى الله عليه وسلم، أما هو صلى الله عليه وسلم فحسبك من تعرف رحمته ورفقه {وكان بالمؤمنين رحيما} [الأحزاب: 43] {عزيز عليه ما عنتم حريص عليكم بالمؤمنين رؤوف رحيم} [التوبة: 128] ثم تأمل استفتاح هذه السورة ومناسبة ذل
34	28	Saba	biqai-nazm-al-durar	مقصود	2307950	MEDIUM	قان: 1] قال المفسرون كلهم في تفسيرها: للجن والإنس، وقال بعضهم: والملائكة. الثانية عشرة {وما أرسلناك إلا كافة للناس} [سبأ: 28] قال المفسرون: معناها: إلا إرسالا عاما شاملا لجميع الناس، أي ليس بخاص ببعض الناس، فمقصود الآية نفي الخصوص و
35	8	Fatir	biqai-nazm-al-durar	المقصود	9129232	MEDIUM	ه وسلم في غير هذا الموضع {فاصبر كما صبر أولو العزم من الرسل ولا تستعجل لهم} [الأحقاف: 35] {فلا تذهب نفسك عليهم حسرات} [فاطر: 8] فقد دام دعاء نوح عليه السلام مع قومه أدوم من مدتك، ومع ذلك فلم يزدهم إلا فرارا {قال رب إني دعوت قومي ليلا
35	10	Fatir	biqai-nazm-al-durar	غاية	6520023	MEDIUM	ولما كانت السماوات أجساما كثيفة متراقية، لم يعبر # PageV15P442 # بحرف الغاية كما في قوله تعالى {إليه يصعد الكلم الطيب} [فاطر: 10] بل قال: {فيها} أي من الأعمال والملائكة وكل ما يتصاعد من الأرض في جهة العلو وأنتم كما ترونه يميز كل شيء عن
35	27	Fatir	biqai-nazm-al-durar	غاية	9099544	MEDIUM	المصبوغ ألوانا المنقوش، تطيره الريح كالهباء، وذلك لأن الجبال في أصلها متلونة كما قال تعالى {ومن الجبال جدد وبيض وحمر} [فاطر: 27] الآية، قال البغوي: ولا يقال عهن إلا للمصبوغ، قال: وأول ما تتغير الجبال تصير رملا مهيلا ثم عهنا منفوشا ثم
36	11	Ya Sin	biqai-nazm-al-durar	غاية	2295542	MEDIUM	ملت سياق الآيات التي بعدها مع آخر السورة التي قبلها قطعت بذلك # {لينذر من كان حيا} [يس: 70] ، {إنما تنذر من اتبع الذكر} [يس: 11] إذ هم من جملة العالمين وممن بلغه القرآن وممن هو حي وممن اتبع الذكر، والخطاب بالإنذار وارد مورد التغليب، إذ
36	15	Ya Sin	biqai-nazm-al-durar	غرض	4138404	MEDIUM	قلوبهم وطبع عليها على أن أنكروا كون الرسل من البشر حتى قالوا: {أبشر يهدوننا} [التغابن: 6] ، {ما أنتم إلا بشر مثلنا} [يس: 15] وحتى قالت قريش: {لولا أنزل عليه ملك} [الأنعام: 8] ، {ما لهذا الرسول يأكل الطعام ويمشي في الأسواق} {وقالوا ل
36	70	Ya Sin	biqai-nazm-al-durar	غاية	2295505	MEDIUM	[الفرقان: 1] وإذا # PageV07P063 # تأملت سياق الآيات التي بعدها مع آخر السورة التي قبلها قطعت بذلك # {لينذر من كان حيا} [يس: 70] ، {إنما تنذر من اتبع الذكر} [يس: 11] إذ هم من جملة العالمين وممن بلغه القرآن وممن هو حي وممن اتبع الذكر، والخ
36	81	Ya Sin	biqai-nazm-al-durar	غاية	4271558	MEDIUM	يه شيء منه؛ ويدل على ما قلته آية يس # {أو ليس الذي خلق السماوات والأرض بقادر على أن يخلق مثلهم بلى وهو الخلاق العليم} [يس: 81] أو يقال: فما أغنى عنهم ما كانوا يكسبون شيئا مما أردنا من الحق، لأنا ما خلقنا عذابهم إلا بالحق كما خلقناهم بال
37	51	al-Saffat	biqai-nazm-al-durar	غاية	9276451	MEDIUM	بهم ليقر الله أعينهم بعذابهم، زيادة في نعيمهم وثوابهم، كما تقدم في الصافات عند قوله {قال قائل منهم إني كان لي قرين} [الصافات: 51] وكان بساط - الكلام دالا على هذا كله، أشار لنا سبحانه إليه بقوله حكاية عما يقول لهم أولياؤهم توبيخا # P
38	26	Sad	biqai-nazm-al-durar	المقصود	5096243	MEDIUM	. # ولما كان من آيات الأولين التي طلبوها العذاب بأنواع الهول، وكانوا هم أيضا قد طلبوا ذلك واستعجلوا به {عجل لنا قطنا} [ص: 26] ونحو ذلك، وكان الذي جرأهم على هذا حلم الله عنهم بإمهاله لهم، قال معللا لذلك: {خلق} وبناه للمفعول لأن المقصود
38	86	Sad	biqai-nazm-al-durar	مقصود	6776349	MEDIUM	اني عليها ويجتلب الألفاظ تكلفا إليها كما كان زهير في قصائده الحوليات وغيره من أصحاب التكلفات {وما أنا من المتكلفين} [ص: 86] لأن ذلك وإن كنتم أنتم تعدونه فخرا لا يليق بجنابنا لأنه لا يفرح به إلا من يريد ترويج كلامه وتحليته بصوغه على
38	88	Sad	biqai-nazm-al-durar	مقصود	9451838	MEDIUM	ن وقع يشعر بعظيم الاعتناء بمن حذر، ومنه قوله سبحانه {لئن أشركت ليحبطن عملك} [الزمر: 65] و {لا تدع مع الله إلها آخر} [ص: 88] و {لا تمش في الأرض مرحا} [لقمان: 18] وهو كثير، وبسط هذا الضرب لا يلائم مقصودنا في هذا التعليق، لما دخل عليه صل
39	3	al-Zumar	biqai-nazm-al-durar	غرض	7189227	MEDIUM	شاكسة إذ بذلك الغرض يتضح عدم استمرار مراد لأحدهم، وذكر قبح اعتذار لهم بقولهم {ما نعبدهم إلا ليقربونا إلى الله زلفى} [الزمر: 3] ثم أعقب تعالى بالإعلام بقهره وعزته حتى لا يتخبل مخذول شذوذ أمر عن يده وقهره، فقال الله تعالى {أليس الله بكا
39	6	al-Zumar	biqai-nazm-al-durar	غاية	8654806	MEDIUM	«سبق العلم العمل» فالخالق في الحقيقة هو الذي كل شيء عنده بمقدار، الذي يقول {يخلقكم في بطون أمهاتكم خلقا من بعد خلق} [الزمر: 6] {وإن من شيء إلا عندنا خزائنه وما ننزله إلا بقدر معلوم} [الحجر: 21] ومن ناشئة القدر الفرق والترتيب، ومن نا
39	37	al-Zumar	biqai-nazm-al-durar	غرض	7189397	MEDIUM	لا يتخبل مخذول شذوذ أمر عن يده وقهره، فقال الله تعالى {أليس الله بكاف عبده} - إلى قوله: {أليس الله بعزيز ذي انتقام} [الزمر: 37] ثم أتبع ذلك بحال أندادهم من أنها لا تضر ولا تنفع فقال {قل أفرءيتم ما تدعون من دون الله أن أرادني الله بضر
39	65	al-Zumar	biqai-nazm-al-durar	مقصود	9451796	MEDIUM	لم من ذلك، ولكن التحذير من هذا وإن لم يكن وقع يشعر بعظيم الاعتناء بمن حذر، ومنه قوله سبحانه {لئن أشركت ليحبطن عملك} [الزمر: 65] و {لا تدع مع الله إلها آخر} [ص: 88] و {لا تمش في الأرض مرحا} [لقمان: 18] وهو كثير، وبسط هذا الضرب لا يلا
40	3	Ghafir	biqai-nazm-al-durar	غاية	9261411	MEDIUM	ثلاثة: الوليد بن الوليد وخالد وهشام، وقيل: إنه لما نزل على النبي صلى الله عليه وسلم أول سورة غافر إلى قوله: {المصير} [غافر: 3] أو أول «فصلت» قرأها النبي صلى الله عليه وسلم في المسجد والوليد يسمعه، فأعاد القراءة فانطلق الوليد حتى أتى
40	4	Ghafir	biqai-nazm-al-durar	غرض	7326700	MEDIUM	م، وكان بناء السورة على هذا الغرض بدليل افتتاحها وختمها، ألا ترى قوله تعالى # {ما يجادل في آيات الله إلا الذين كفروا} [غافر: 4] وتأنيس نبيه عليه أفضل الصلاة والسلام بقوله # {فلا يغررك تقبلهم في البلاد} [غافر: 4] فقد تقدم ذلك من غيرهم فأ
40	7	Ghafir	biqai-nazm-al-durar	غاية	73932	MEDIUM	يعلم {وله المثل الأعلى في السماوات والأرض} [الروم: 27] {الذين يحملون # PageV01P131 # العرش ومن حوله يسبحون بحمد ربهم} [غافر: 7] وذلك المثل الأعلى لإحاطته اسمه الحمد {وله الحمد في السماوات والأرض} [الروم: 18] وأحمده أنهاه وأدناه إلى ال
40	11	Ghafir	biqai-nazm-al-durar	غرض	7172516	MEDIUM	س صلى الله عليه وسلم فكان العدول عن الثانية إلى الآخرة مفيدا أنها أربع، ولعل ذلك معنى # {أمتنا اثنتين وأحيينا اثنتين} [غافر: 11] وسميت إماتة لشدة الغشي بها لعظم أمرها ومعنى زلزلة الساعة التي تسكر، ويؤيده التعبير عن القيام منها بالإفاق
40	35	Ghafir	biqai-nazm-al-durar	مقصود	2612708	MEDIUM	له {فيها} لوجود الصرائح بالمنع من الكبر مطلقا {إنه لا يحب المستكبرين} [النحل: 23] ، {كذلك يطبع الله على قلب كل متكبر} [غافر: 35] {قال الذين استكبروا إنا كل فيها} [غافر: 48] ، وإنما قيد بذلك تهويلا للأمر، فكأنه قيل: لا ينبغي التكبر إلا
40	37	Ghafir	biqai-nazm-al-durar	غاية	2037761	MEDIUM	فيكون النصب إشارة إلى ما يخفون من ذلك، وهو مثل ما يأتي إن شاء الله تعالى في توجيه قراءة حفص عن عاصم في غافر {فاطلع} [غافر: 37] بالنصب {على ما أسروا} . # ولما كان الإسرار لا يكون إلا لما يخشى من إظهاره فساد، وكان يطلق على ما دار بين جم
40	51	Ghafir	biqai-nazm-al-durar	غاية	746897	MEDIUM	حانه وتعالى ناصره دون حجاب ولا وسيلة شيء من خلقه، كذلك سنته مع رسله {إنا لننصر رسلنا والذين آمنوا في الحياة الدنيا} [غافر: 51] وعلى ذلك جرت خوارق العادات للأولياء وأهل الكرامات لا يكاد يقع لهم إلا عن ضرورة قطع الأسباب، وفي قراءة النصب
40	74	Ghafir	biqai-nazm-al-durar	غرض	7328096	MEDIUM	ت بعد بيانها، ثم ذكر تعالى سوء حالهم في العذاب الأخروي وواهي اعتذارهم بقولهم # {ضلوا عنا بل لمن نكن ندعو من قبل شيئا} [غافر: 74] ثم صبر تعالى نبيه (صلى الله عليه وسلم) بقوله: # {فاصبر إن وعد الله حق} [الروم: 60] ثم أعاد تنبيههم فقال تعا
41	5	Fussilat	biqai-nazm-al-durar	غاية	6575182	MEDIUM	فاعلا ما لا يفعله # PageV15P499 # من له نوع من العقل، ففي هذا حث على النظر الذي كانوا يأبونه بقوله: # {قلوبنا في أكنة} [فصلت: 5] ونحوه في الأدلة التي يتميز بها الحق من الباطل على أحسن وجه بأنصف دعاء وألطف نداء حيث شرك الداعي نفسه معهم في
